12.04,21.97,-8.61,-44.47,16.52,-30.67
11.07,23.81,-9.75,-46.14,17.22,-30.41
10.28,25.04,-10.54,-47.46,18.19,-30.05
10.01,25.48,-10.72,-47.9,18.45,-29.97
9.66,26.19,-10.81,-48.33,18.45,-29.97
9.4,26.54,-10.72,-48.42,18.45,-29.88
9.31,26.63,-10.72,-48.42,18.45,-29.7
9.22,26.63,-10.72,-48.42,18.45,-29.7
9.14,26.63,-10.72,-48.42,18.45,-29.7
8.61,26.63,-9.84,-48.42,17.57,-29.44
8.61,26.63,-9.84,-48.42,17.57,-29.44
8.61,26.63,-9.84,-48.42,17.57,-29.44
8.61,26.63,-9.84,-48.42,17.57,-29.44
8.61,26.63,-9.84,-48.42,17.57,-29.44
8.61,26.63,-9.84,-48.42,17.57,-29.44
8.61,26.63,-9.84,-48.42,17.57,-29.44
8.61,26.63,-9.84,-48.42,17.57,-29.44
8.61,26.63,-9.84,-48.42,17.57,-29.44
8.61,26.63,-9.84,-48.42,17.57,-29.44
8.61,26.63,-9.84,-48.42,17.57,-29.44
8.61,26.63,-10.01,-48.33,17.57,-29.35
8.26,26.63,-10.72,-47.28,17.57,-28.74
7.91,26.63,-11.07,-46.75,17.57,-28.38
7.29,26.54,-11.42,-45.96,17.57,-27.86
6.24,26.27,-12.65,-44.29,17.57,-26.89
4.65,25.22,-13.79,-42.18,17.49,-25.66
3.25,24.34,-15.02,-40.25,17.66,-24.43
0.43,22.67,-17.22,-36.91,18.1,-22.32
-2.81,20.83,-19.33,-33.48,18.54,-20.12
-6.59,18.89,-21.7,-29.61,19.07,-17.92
-10.98,16.69,-24.69,-24.96,19.59,-14.76
-14.15,14.85,-26.71,-21.7,20.03,-12.56
-19.24,12.04,-29.88,-16.61,20.65,-9.31
-24.6,9.49,-33.04,-11.51,21.18,-5.8
-29.97,6.94,-36.03,-6.32,21.79,-2.46
-33.83,5.36,-38.14,-2.72,22.14,-0.17
-39.46,2.72,-41.48,2.63,22.76,3.33
-47.54,-0.79,-45.96,10.37,23.73,8.26
-51.41,-2.54,-47.9,13.79,23.99,10.54
-57.21,-4.83,-50.88,19.16,24.52,13.97
-61.25,-6.67,-53.17,23.02,24.96,16.43
-67.23,-9.22,-56.42,28.38,25.66,19.95
-72.86,-11.33,-59.06,33.31,25.92,23.11
-78.04,-13.44,-61.69,37.61,26.27,25.83
-81.21,-14.94,-63.19,40.25,26.63,27.5
-85.42,-16.61,-64.86,43.85,26.8,29.61
-89.03,-17.75,-66.0,46.4,27.07,31.28
-91.75,-18.1,-66.53,47.9,27.15,32.16
-93.69,-18.54,-67.14,49.13,27.15,32.95
-94.57,-18.8,-67.32,49.39,27.15,33.22
-95.44,-18.89,-67.32,49.39,27.24,33.31
-95.8,-19.07,-67.32,49.39,27.24,33.39
-96.06,-19.07,-67.32,49.39,27.24,33.39
-96.15,-19.16,-67.32,49.39,27.24,33.39
-96.32,-19.16,-67.32,49.39,27.24,33.39
-96.85,-19.24,-66.7,49.39,27.59,33.83
-96.85,-19.24,-66.7,49.39,27.59,33.83
-96.85,-19.24,-66.7,49.39,27.59,33.83
-96.85,-19.24,-66.7,49.39,27.59,33.83
-96.85,-19.24,-66.7,49.39,27.59,33.83
-96.85,-19.24,-66.7,49.39,27.59,33.83
-96.85,-19.24,-66.7,49.39,27.59,33.83
-96.85,-19.24,-66.7,49.39,27.59,33.83
-96.85,-19.24,-66.7,49.39,27.59,33.83
-96.85,-19.24,-66.53,49.39,27.59,33.83
-96.85,-19.24,-66.44,49.39,27.59,33.83
-96.85,-19.24,-66.44,49.39,27.59,33.83
-96.85,-19.24,-65.91,48.69,27.59,34.1
-96.85,-19.24,-65.39,48.16,27.59,34.71
-96.41,-19.24,-65.21,47.63,27.59,35.15
-95.44,-19.24,-64.33,45.79,27.24,36.21
-94.13,-18.98,-63.28,43.41,26.71,37.61
-92.46,-17.84,-62.05,40.86,26.01,39.19
-90.08,-15.82,-59.94,37.17,24.87,41.48
-88.24,-14.06,-58.62,34.62,24.16,43.24
-84.99,-11.51,-56.6,30.49,23.02,45.87
-81.21,-8.87,-54.58,26.01,21.97,48.77
-77.16,-6.06,-52.2,21.26,20.74,51.85
-74.26,-3.95,-50.44,17.75,19.86,54.14
-69.52,-0.52,-47.54,11.95,18.28,57.91
-64.42,3.07,-44.82,6.15,16.78,61.78
-59.41,6.67,-42.01,0.43,15.38,65.56
-54.22,10.37,-39.11,-5.88,13.79,69.52
-50.62,12.83,-37.35,-9.66,12.83,72.07
-45.61,16.43,-34.54,-15.38,11.51,75.76
-40.34,20.12,-31.28,-21.53,9.93,79.71
-35.06,24.08,-28.38,-27.59,8.43,83.58
-31.64,26.63,-26.36,-31.72,7.38,86.22
-26.19,30.14,-23.46,-37.88,5.97,90.26
-21.0,33.66,-20.83,-43.59,4.65,94.04
-16.08,36.82,-18.36,-49.13,3.51,97.47
-11.33,39.9,-16.08,-54.66,2.1,100.89
-8.26,41.83,-14.67,-57.83,1.49,102.91
-4.13,44.38,-12.91,-62.49,0.7,105.82
-0.43,46.49,-11.6,-66.26,0.0,108.1
2.72,48.42,-10.63,-69.43,-0.43,109.95
4.39,49.48,-10.01,-71.19,-0.79,111.0
6.32,50.44,-9.58,-72.77,-0.96,111.97
7.73,51.15,-9.14,-73.74,-1.14,112.58
8.43,51.41,-9.05,-74.09,-1.31,112.85
8.87,51.5,-9.05,-74.26,-1.31,112.85
9.14,51.5,-9.05,-74.44,-1.31,112.85
9.31,51.5,-9.05,-74.61,-1.31,112.85
9.49,51.5,-9.05,-74.61,-1.31,112.85
9.93,51.5,-9.49,-74.61,-1.31,113.37
9.93,51.5,-9.49,-74.61,-1.31,113.37
9.93,51.5,-9.49,-74.61,-1.31,113.37
9.93,51.5,-9.58,-74.61,-1.31,113.37
9.93,51.5,-9.66,-74.61,-1.31,113.37
9.93,51.5,-9.66,-74.61,-1.31,113.37
9.93,51.5,-9.66,-74.61,-1.31,113.37
9.93,51.5,-9.66,-74.61,-1.31,113.37
9.93,51.5,-9.66,-74.61,-1.31,113.37
10.01,51.5,-9.66,-74.61,-1.31,113.37
10.01,51.5,-9.75,-74.61,-1.31,113.37
10.01,51.5,-9.75,-74.61,-1.31,113.37
10.01,51.5,-10.1,-74.61,-1.49,113.37
10.01,51.5,-10.1,-74.61,-1.49,113.37
10.01,51.5,-10.1,-74.61,-1.49,113.37
10.01,51.5,-10.1,-74.61,-1.49,113.37
10.01,51.5,-10.1,-74.61,-1.49,113.37
10.01,51.5,-10.1,-74.61,-1.49,113.37
10.01,51.5,-10.81,-74.61,-1.58,113.37
10.01,51.5,-10.81,-74.61,-1.58,113.37
10.01,51.5,-10.81,-74.61,-1.58,113.37
10.01,51.5,-10.81,-74.61,-1.58,113.37
10.01,51.5,-10.81,-74.61,-1.58,113.37
10.01,51.5,-10.81,-74.61,-1.58,113.37
10.01,51.5,-10.81,-74.61,-1.58,113.37
10.1,51.5,-10.81,-74.53,-1.58,113.37
10.19,51.5,-10.81,-73.65,-1.58,113.2
10.37,51.5,-10.81,-73.03,-1.58,112.67
10.63,51.5,-10.81,-72.07,-1.93,111.62
10.98,51.5,-10.28,-70.75,-2.54,110.3
11.42,50.8,-9.84,-68.9,-2.9,108.36
12.21,49.39,-9.22,-66.53,-2.98,105.73
12.83,48.16,-8.61,-64.68,-3.25,103.71
14.15,45.87,-7.73,-61.17,-3.51,99.93
15.46,43.41,-6.76,-57.65,-3.77,95.88
17.05,40.6,-5.8,-53.7,-4.04,91.49
18.89,37.61,-4.57,-49.21,-4.57,86.48
20.21,35.5,-3.77,-46.05,-4.83,82.88
22.23,32.08,-2.63,-41.3,-5.18,77.25
24.34,28.47,-1.4,-36.47,-5.53,71.63
26.54,24.87,-0.08,-31.46,-5.97,65.65
27.94,22.5,0.7,-28.03,-6.15,61.61
30.14,18.89,1.93,-22.93,-6.76,55.54
32.25,15.29,3.07,-18.1,-7.11,49.48
34.45,11.77,4.21,-13.18,-7.29,43.59
35.77,9.4,5.0,-9.93,-7.55,39.63
37.79,5.88,6.15,-5.0,-7.91,33.75
39.99,2.28,7.47,0.08,-8.26,27.59
42.09,-1.31,8.7,5.18,-8.7,21.44
44.29,-5.0,9.93,10.1,-8.96,15.55
45.7,-7.47,10.72,13.44,-9.22,11.25
47.9,-11.16,12.04,18.63,-9.66,5.0
50.09,-14.94,13.18,23.81,-9.93,-1.14
51.59,-17.4,14.06,27.07,-10.19,-5.27
54.4,-22.14,15.64,33.92,-10.81,-13.53
55.89,-24.52,16.61,37.35,-10.98,-17.66
58.09,-28.12,17.75,42.45,-11.25,-23.9
60.2,-31.72,18.98,47.46,-11.6,-30.05
62.31,-35.15,20.03,52.38,-11.86,-36.12
63.8,-37.44,20.91,55.72,-12.21,-40.16
65.91,-40.95,22.23,60.99,-12.65,-46.31
68.11,-44.64,23.29,66.0,-12.83,-52.64
70.22,-48.07,24.52,71.01,-13.27,-58.71
72.33,-51.59,25.92,76.11,-13.71,-64.77
73.74,-53.7,26.27,79.18,-13.79,-68.73
75.58,-56.77,27.24,83.4,-13.97,-74.17
77.16,-59.41,27.94,87.18,-14.06,-79.18
78.57,-61.69,28.56,90.26,-14.23,-83.58
79.45,-63.1,28.91,92.19,-14.41,-86.22
80.41,-64.86,29.17,94.3,-14.5,-89.47
81.21,-65.91,29.44,95.36,-14.5,-91.75
81.56,-66.35,29.61,96.06,-14.5,-92.72
82.0,-67.06,29.79,96.76,-14.5,-93.86
82.26,-67.32,29.79,97.29,-14.5,-94.3
82.44,-67.41,29.79,97.38,-14.5,-94.39
82.52,-67.41,29.88,97.38,-14.5,-94.48
82.61,-67.41,29.88,97.38,-14.5,-94.57
82.61,-67.41,29.88,97.38,-14.5,-94.57
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.41,97.38,-13.44,-96.06
83.05,-67.41,30.76,96.76,-13.44,-95.88
82.88,-67.41,31.28,95.8,-13.44,-95.44
82.35,-67.41,31.46,95.44,-13.44,-95.27
81.38,-67.41,32.16,94.13,-13.71,-94.48
79.98,-66.88,33.13,92.37,-14.41,-93.69
78.22,-65.65,34.18,90.17,-15.2,-92.54
75.84,-63.98,35.5,87.8,-15.99,-91.31
73.82,-62.66,36.65,85.78,-16.87,-90.17
70.13,-60.38,38.93,82.26,-18.19,-88.33
65.74,-57.65,40.6,78.66,-19.59,-86.39
60.99,-54.93,42.8,74.35,-21.18,-84.19
57.39,-52.91,44.29,71.45,-22.32,-82.61
51.85,-49.57,46.66,67.06,-23.81,-80.15
46.14,-46.31,48.86,62.66,-25.48,-77.87
40.34,-43.24,51.06,58.27,-26.89,-75.58
36.47,-41.13,52.64,55.28,-28.03,-74.0
30.41,-37.88,55.01,50.62,-29.7,-71.54
24.25,-34.54,57.39,45.96,-31.28,-68.99
18.1,-31.11,59.85,41.39,-32.87,-66.7
11.95,-27.77,62.49,36.73,-34.54,-64.16
7.73,-25.75,64.07,33.66,-35.68,-62.57
1.66,-22.58,66.35,29.09,-37.26,-60.11
-4.3,-19.51,68.46,24.87,-38.58,-57.91
-9.93,-16.87,70.22,21.0,-39.72,-55.89
-13.53,-15.2,71.36,18.54,-40.6,-54.66
-18.45,-12.91,72.77,15.2,-41.66,-52.91
-23.02,-11.07,73.91,12.48,-42.36,-51.67
-26.71,-9.49,74.88,10.19,-42.97,-50.53
-28.91,-8.52,75.14,9.31,-43.15,-50.09
-31.2,-7.73,75.32,8.61,-43.41,-49.65
-32.69,-7.11,75.76,7.91,-43.59,-49.3
-33.66,-6.85,75.84,7.73,-43.76,-49.13
-34.01,-6.76,75.84,7.73,-43.76,-49.04
-34.27,-6.76,75.84,7.73,-43.76,-48.95
-34.45,-6.76,75.84,7.73,-43.76,-48.95
-34.71,-6.76,75.84,7.73,-43.76,-48.95
-34.8,-6.76,75.84,7.73,-43.76,-48.95
-35.15,-6.76,75.84,7.73,-43.94,-48.86
-35.15,-6.76,75.84,7.73,-43.94,-48.86
-35.15,-6.76,75.84,7.73,-43.94,-48.86
-35.15,-6.76,75.84,7.73,-44.03,-48.86
-35.15,-6.76,75.84,7.73,-44.12,-48.86
-35.24,-6.76,75.84,7.73,-44.12,-48.86
-35.24,-6.76,75.84,7.73,-44.12,-48.86
-35.24,-6.76,75.76,7.73,-44.12,-48.86
-35.24,-6.76,75.76,7.73,-44.12,-48.86
-35.24,-6.76,75.76,7.73,-44.12,-48.77
-35.24,-6.76,75.76,7.73,-44.12,-48.77
-35.24,-6.76,75.76,7.73,-44.12,-48.69
-35.41,-6.76,75.58,8.52,-44.38,-48.25
-35.59,-6.76,75.49,9.31,-44.56,-47.72
-35.77,-6.76,75.49,9.93,-44.64,-47.37
-36.29,-6.94,75.32,11.25,-44.91,-46.49
-36.91,-7.55,75.05,13.71,-45.43,-45.35
-37.52,-8.26,74.88,15.64,-45.79,-44.29
-38.67,-10.1,74.44,19.16,-46.4,-42.36
-39.9,-12.04,74.26,22.85,-46.84,-40.34
-41.39,-14.06,73.74,26.8,-47.54,-38.14
-43.24,-16.34,73.12,31.64,-48.42,-35.41
-45.26,-18.89,72.86,36.47,-49.04,-32.69
-46.58,-20.56,72.5,39.9,-49.65,-30.84
-48.86,-23.29,71.98,45.52,-50.53,-27.68
-51.06,-26.19,71.45,50.97,-51.41,-24.52
-52.55,-28.03,71.01,54.66,-51.94,-22.32
-54.84,-30.84,70.75,60.11,-52.73,-19.42
-56.68,-33.13,70.31,64.77,-53.17,-16.96
-58.27,-35.15,70.13,68.99,-53.61,-14.85
-59.67,-37.0,69.87,72.68,-54.05,-13.0
-60.38,-37.88,69.78,74.44,-54.14,-12.3
-61.25,-38.58,69.6,76.2,-54.22,-11.42
-61.87,-39.19,69.6,77.25,-54.4,-10.72
-62.4,-39.55,69.6,78.13,-54.58,-10.28
-62.66,-39.72,69.6,78.48,-54.58,-10.19
-62.84,-39.99,69.6,78.66,-54.58,-10.19
-63.01,-40.16,69.6,78.66,-54.58,-10.19
-63.1,-40.34,69.6,78.66,-54.58,-10.19
-63.19,-40.6,69.6,78.66,-54.58,-10.19
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.6,69.43,78.66,-54.75,-9.84
-63.45,-40.51,69.43,77.87,-54.75,-9.58
-63.45,-39.9,69.43,76.9,-54.4,-8.78
-63.36,-39.11,69.43,76.11,-53.61,-8.17
-62.66,-37.88,69.43,74.17,-51.76,-6.76
-61.69,-35.85,69.25,71.36,-49.83,-4.92
-60.99,-34.36,69.25,69.43,-48.33,-3.51
-59.76,-31.46,69.16,66.26,-45.87,-1.23
-58.35,-28.65,69.16,62.66,-43.06,1.31
-56.25,-25.22,68.99,58.18,-39.55,4.65
-54.75,-22.67,68.99,55.01,-37.0,6.85
-52.2,-18.45,68.81,50.0,-33.13,10.72
-49.48,-14.06,68.73,44.82,-29.0,14.67
-47.63,-10.98,68.73,41.04,-26.1,17.57
-44.64,-5.97,68.55,35.06,-21.44,21.97
-41.66,-0.96,68.46,29.09,-16.87,26.45
-38.58,4.04,68.29,23.11,-12.39,30.93
-35.5,9.22,68.29,16.87,-7.73,35.5
-33.39,12.74,68.11,12.83,-4.57,38.58
-30.23,17.84,67.93,6.67,0.08,43.33
-27.24,22.85,67.76,0.52,4.74,47.81
-24.08,27.86,67.67,-5.36,9.22,52.2
-22.06,31.11,67.5,-9.4,12.39,55.19
-19.07,36.03,67.32,-15.46,16.96,59.67
-16.17,40.78,67.32,-21.0,21.09,63.89
-13.53,45.08,67.06,-25.92,24.78,67.67
-11.33,48.77,66.88,-30.49,28.12,71.01
-10.01,51.15,66.79,-33.31,30.14,73.03
-7.99,54.58,66.62,-37.0,32.69,75.76
-6.59,57.12,66.62,-39.81,34.54,77.78
-5.97,58.27,66.62,-41.04,35.15,78.66
-5.18,59.32,66.62,-42.27,36.12,79.62
-4.57,60.11,66.44,-42.8,36.47,80.15
-4.3,60.2,66.44,-42.8,36.47,80.41
-4.04,60.2,66.44,-42.89,36.47,80.41
-3.95,60.2,66.44,-42.89,36.47,80.41
-3.86,60.2,66.44,-42.89,36.47,80.41
-3.86,60.29,66.44,-42.89,36.47,80.41
-3.33,60.29,66.44,-42.89,37.08,80.41
-3.33,60.29,66.44,-42.89,37.08,80.41
-3.33,60.29,66.44,-42.89,37.08,80.41
-3.33,60.29,66.44,-42.89,37.08,80.41
-3.33,60.29,66.44,-42.89,37.08,80.41
-3.33,60.29,66.44,-42.89,37.08,80.41
-3.33,60.29,66.35,-42.89,37.08,80.41
-3.33,60.29,66.35,-42.89,37.08,80.41
-3.33,60.29,66.35,-42.89,37.08,80.41
-3.33,60.29,66.35,-42.89,37.08,80.41
-3.33,60.29,66.26,-42.8,37.08,80.41
-3.25,60.29,65.83,-42.45,37.08,80.41
-2.98,60.29,65.47,-42.09,36.56,80.41
-2.72,60.29,65.12,-41.66,35.85,80.41
-2.02,60.2,64.07,-40.95,34.1,80.06
-1.14,59.06,63.19,-39.99,31.72,79.45
-0.35,57.48,62.13,-38.84,29.79,79.01
1.93,53.26,59.76,-36.21,25.04,77.43
3.25,50.71,58.71,-35.06,22.58,76.72
5.44,46.93,56.77,-32.95,18.63,75.49
7.91,42.89,54.66,-30.67,14.23,74.17
9.66,39.9,52.99,-28.82,10.98,73.12
12.74,34.71,50.27,-25.83,5.44,71.36
16.08,29.0,47.63,-22.93,-0.08,69.6
19.42,23.2,44.91,-20.03,-5.71,67.85
21.7,19.16,43.15,-18.1,-9.49,66.7
26.19,10.98,39.46,-14.06,-17.4,64.42
28.47,6.59,37.44,-11.95,-21.44,63.19
32.08,-0.26,34.54,-8.96,-27.42,61.34
35.59,-7.03,31.72,-6.06,-33.31,59.58
37.96,-11.51,29.79,-4.04,-37.35,58.35
41.48,-18.45,26.8,-0.96,-43.59,56.51
45.0,-25.48,23.73,1.93,-49.39,54.84
48.33,-32.08,20.47,4.57,-54.84,53.26
50.44,-36.12,18.98,6.24,-58.62,52.2
54.4,-43.76,16.17,9.4,-65.47,50.36
56.07,-47.1,15.02,10.54,-68.37,49.65
58.44,-51.76,13.53,12.12,-72.42,48.69
60.38,-55.72,12.21,13.44,-75.84,47.81
61.52,-57.91,11.33,14.5,-77.87,47.28
63.01,-60.99,10.72,15.02,-80.15,46.75
64.07,-63.36,10.19,15.38,-81.38,46.4
64.77,-64.42,10.01,15.9,-82.17,46.14
65.03,-64.68,10.01,15.9,-82.44,45.96
65.3,-64.95,10.01,15.9,-82.44,45.96
65.56,-64.95,10.01,15.9,-82.44,45.96
65.65,-64.95,10.01,15.9,-82.44,45.96
65.65,-64.95,10.01,15.9,-82.44,45.87
66.09,-64.95,11.25,15.9,-83.67,45.52
66.09,-64.95,11.25,15.9,-83.67,45.52
66.09,-64.95,11.25,15.9,-83.67,45.52
66.09,-64.95,11.25,15.9,-83.67,45.52
66.09,-64.95,11.25,15.9,-83.67,45.52
66.09,-64.95,11.25,15.9,-83.67,45.52
66.09,-64.95,11.25,15.9,-83.67,45.52
66.09,-64.95,11.25,15.9,-83.67,45.52
66.09,-64.95,11.25,15.9,-83.67,45.52
66.09,-64.95,11.33,15.9,-83.67,45.52
66.09,-64.95,11.33,15.9,-83.67,45.52
66.09,-64.95,11.33,16.08,-83.67,45.52
66.09,-64.95,11.33,16.34,-83.49,45.35
66.09,-64.95,11.33,17.05,-82.52,44.82
66.0,-64.95,11.33,17.57,-81.56,44.29
65.74,-64.95,11.33,18.45,-79.98,43.5
65.03,-64.42,11.33,19.68,-77.78,42.36
64.42,-63.63,11.33,20.83,-75.93,41.39
63.36,-61.61,11.33,22.67,-72.86,39.72
61.87,-58.79,11.33,24.96,-68.9,37.61
60.11,-55.54,11.33,27.24,-64.77,35.33
58.79,-53.43,11.33,29.0,-61.78,33.66
55.81,-48.6,11.07,32.78,-55.1,30.05
54.05,-45.87,10.98,34.98,-51.41,27.94
51.24,-41.48,10.81,38.05,-45.87,24.78
48.42,-37.17,10.72,41.13,-40.25,21.7
45.61,-32.69,10.37,44.47,-34.18,18.45
43.59,-29.7,10.37,46.66,-30.32,16.25
40.69,-25.13,10.28,49.92,-24.43,12.91
37.79,-20.39,10.1,53.08,-18.54,9.75
34.8,-15.9,9.75,56.33,-12.39,6.5
31.9,-11.25,9.66,59.67,-6.24,3.07
30.05,-8.08,9.58,61.87,-2.28,0.96
27.07,-3.51,9.49,64.95,3.69,-2.28
24.25,0.7,9.31,68.02,9.4,-5.36
22.5,3.42,9.31,69.78,13.18,-7.2
20.03,7.2,9.22,72.42,18.36,-9.93
17.66,10.89,9.05,74.88,23.46,-12.48
15.55,14.15,9.05,76.72,27.86,-14.58
13.88,16.69,8.96,78.13,31.46,-16.25
12.48,18.8,8.78,79.45,34.54,-17.75
11.77,20.03,8.78,80.06,35.77,-18.28
10.89,21.18,8.78,80.85,36.91,-18.89
10.45,21.97,8.78,81.12,37.61,-19.42
10.19,22.23,8.78,81.12,37.7,-19.51
10.01,22.32,8.7,81.12,37.7,-19.51
9.93,22.32,8.7,81.12,37.7,-19.51
9.75,22.32,8.7,81.12,37.7,-19.59
9.66,22.32,8.7,81.12,37.7,-19.59
9.58,22.32,8.7,81.12,37.7,-19.59
9.4,22.32,8.43,81.12,38.23,-19.95
9.4,22.32,8.34,81.12,38.23,-19.95
9.4,22.32,8.34,81.12,38.23,-19.95
9.4,22.32,8.34,81.12,38.23,-19.95
9.4,22.32,8.34,81.12,38.23,-19.95
9.4,22.32,8.34,81.12,38.23,-19.95
9.4,22.32,8.34,81.12,38.23,-19.95
9.4,22.32,8.17,81.12,38.23,-19.95
9.4,22.32,8.17,81.12,38.23,-19.95
9.4,22.32,8.17,81.12,38.23,-19.95
9.4,22.32,8.08,81.12,38.23,-19.95
9.4,22.32,7.73,80.33,38.23,-19.95
9.4,22.32,7.55,79.45,38.23,-19.77
9.49,22.32,7.2,78.39,38.23,-19.33
9.49,22.32,6.76,76.9,37.52,-18.8
9.66,22.32,6.24,74.79,36.47,-17.75
10.19,22.23,5.44,72.07,35.06,-16.43
10.72,21.97,4.74,69.87,33.83,-15.38
11.6,21.09,3.69,65.83,31.9,-13.35
12.48,19.77,2.54,61.61,29.88,-11.25
13.53,18.36,1.4,57.04,27.77,-9.05
14.85,16.96,0.0,51.67,24.96,-6.32
15.73,15.73,-1.05,47.9,23.2,-4.48
17.31,13.79,-2.63,42.18,20.65,-1.58
18.89,11.86,-4.04,36.38,18.1,1.14
20.39,10.19,-5.53,30.67,15.64,3.95
21.44,8.96,-6.5,26.63,13.88,5.88
23.02,7.2,-8.08,20.3,11.16,8.87
24.69,5.18,-9.75,14.15,8.52,11.86
26.27,3.33,-11.77,8.08,6.06,14.76
27.33,1.93,-12.83,3.69,4.39,16.61
29.09,0.0,-14.32,-2.37,1.84,19.68
30.67,-1.58,-15.82,-8.61,-0.79,22.67
32.25,-3.25,-17.22,-14.76,-3.33,25.57
33.83,-4.92,-18.72,-21.0,-5.97,28.56
34.98,-6.06,-19.77,-25.13,-7.73,30.41
36.56,-7.64,-21.26,-31.28,-10.19,33.39
38.05,-9.22,-22.23,-36.91,-12.39,36.21
39.28,-10.63,-23.29,-42.09,-14.23,38.49
40.16,-11.42,-24.08,-45.26,-15.73,39.72
41.22,-12.56,-24.78,-49.74,-17.31,41.92
42.18,-13.44,-25.4,-53.43,-18.28,43.33
42.8,-13.88,-25.75,-55.98,-18.98,44.29
43.24,-14.15,-25.92,-57.3,-19.33,44.91
43.41,-14.41,-26.01,-58.18,-19.95,45.35
43.76,-14.76,-26.1,-59.06,-20.3,45.7
43.94,-14.85,-26.1,-59.67,-20.3,45.87
44.03,-14.85,-26.1,-59.67,-20.3,45.96
44.12,-14.85,-26.1,-59.67,-20.3,45.96
44.2,-14.85,-26.1,-59.67,-20.3,45.96
44.29,-14.85,-26.1,-59.67,-20.3,45.96
44.56,-14.85,-25.75,-59.67,-21.35,46.4
44.56,-14.85,-25.57,-59.67,-21.35,46.4
44.56,-14.85,-25.48,-59.67,-21.35,46.4
44.56,-14.85,-25.48,-59.67,-21.35,46.4
44.56,-14.85,-25.48,-59.67,-21.35,46.4
44.56,-14.85,-25.48,-59.67,-21.35,46.4
44.56,-14.85,-25.48,-59.67,-21.35,46.4
44.56,-14.85,-25.48,-59.67,-21.35,46.4
44.56,-14.85,-25.48,-59.67,-21.35,46.4
44.56,-14.85,-25.48,-59.67,-21.44,46.4
44.56,-14.85,-25.48,-59.67,-21.44,46.4
44.56,-14.85,-25.48,-59.58,-21.7,46.49
44.56,-14.85,-25.57,-58.88,-22.23,47.02
44.47,-14.94,-26.1,-58.0,-22.41,47.72
44.47,-14.94,-26.8,-57.21,-22.76,48.51
